time,E-BGM,E-BVW,E-BWK,E-BSL,E-BMR,E-CST,E-DIM,E-DOD,E-DTC,E-EEM,E-EHV,E-ENS,E-GER,E-HGL,E-KIJ,E-LLS,E-LSM,E-MBT,E-MVL,E-MEE,E-OZN,E-OHK,E-RIL,E-SMH,E-TIL,E-VVL,E-VHZ,E-WTR,E-WEW,E-WES,E-ZYV,E-ZWO,E-BRK
2040-06-15 01:00:00,0.168,0,0,0,0,0,0,0.168,0.168,0.168,0,0.168,0,0,0,0.168,0.168,0.168,0,0.168,0,0.168,0,0,0,0.168,0,0,0.168,0,0.168,0,0
2040-06-15 02:00:00,0.1693,0,0,0,0,0,0,0.1693,0.1693,0.1693,0,0.1693,0,0,0,0.1693,0.1693,0.1693,0,0.1693,0,0.1693,0,0,0,0.1693,0,0,0.1693,0,0.1693,0,0
2040-06-15 03:00:00,0.1708,0,0,0,0,0,0,0.1708,0.1708,0.1708,0,0.1708,0,0,0,0.1708,0.1708,0.1708,0,0.1708,0,0.1708,0,0,0,0.1708,0,0,0.1708,0,0.1708,0,0
2040-06-15 04:00:00,0.2134,0,0,0,0,0,0,0.2134,0.2134,0.2134,0,0.2134,0,0,0,0.2134,0.2134,0.2134,0,0.2134,0,0.2134,0,0,0,0.2134,0,0,0.2134,0,0.2134,0,0
2040-06-15 05:00:00,0.2402,0,0,0,0,0,0,0.2402,0.2402,0.2402,0,0.2402,0,0,0,0.2402,0.2402,0.2402,0,0.2402,0,0.2402,0,0,0,0.2402,0,0,0.2402,0,0.2402,0,0
2040-06-15 06:00:00,0.2734,0,0,0,0,0,0,0.2734,0.2734,0.2734,0,0.2734,0,0,0,0.2734,0.2734,0.2734,0,0.2734,0,0.2734,0,0,0,0.2734,0,0,0.2734,0,0.2734,0,0
2040-06-15 07:00:00,0.3152,0,0,0,0,0,0,0.3152,0.3152,0.3152,0,0.3152,0,0,0,0.3152,0.3152,0.3152,0,0.3152,0,0.3152,0,0,0,0.3152,0,0,0.3152,0,0.3152,0,0
2040-06-15 08:00:00,0.3333,0,0,0,0,0,0,0.3333,0.3333,0.3333,0,0.3333,0,0,0,0.3333,0.3333,0.3333,0,0.3333,0,0.3333,0,0,0,0.3333,0,0,0.3333,0,0.3333,0,0
2040-06-15 09:00:00,0.3186,0,0,0,0,0,0,0.3186,0.3186,0.3186,0,0.3186,0,0,0,0.3186,0.3186,0.3186,0,0.3186,0,0.3186,0,0,0,0.3186,0,0,0.3186,0,0.3186,0,0
2040-06-15 10:00:00,0.2736,0,0,0,0,0,0,0.2736,0.2736,0.2736,0,0.2736,0,0,0,0.2736,0.2736,0.2736,0,0.2736,0,0.2736,0,0,0,0.2736,0,0,0.2736,0,0.2736,0,0
2040-06-15 11:00:00,0.192,0,0,0,0,0,0,0.192,0.192,0.192,0,0.192,0,0,0,0.192,0.192,0.192,0,0.192,0,0.192,0,0,0,0.192,0,0,0.192,0,0.192,0,0
2040-06-15 12:00:00,0.1216,0,0,0,0,0,0,0.1216,0.1216,0.1216,0,0.1216,0,0,0,0.1216,0.1216,0.1216,0,0.1216,0,0.1216,0,0,0,0.1216,0,0,0.1216,0,0.1216,0,0
2040-06-15 13:00:00,0.0867,0,0,0,0,0,0,0.0867,0.0867,0.0867,0,0.0867,0,0,0,0.0867,0.0867,0.0867,0,0.0867,0,0.0867,0,0,0,0.0867,0,0,0.0867,0,0.0867,0,0
2040-06-15 14:00:00,0.0924,0,0,0,0,0,0,0.0924,0.0924,0.0924,0,0.0924,0,0,0,0.0924,0.0924,0.0924,0,0.0924,0,0.0924,0,0,0,0.0924,0,0,0.0924,0,0.0924,0,0
2040-06-15 15:00:00,0.112,0,0,0,0,0,0,0.112,0.112,0.112,0,0.112,0,0,0,0.112,0.112,0.112,0,0.112,0,0.112,0,0,0,0.112,0,0,0.112,0,0.112,0,0
2040-06-15 16:00:00,0.1208,0,0,0,0,0,0,0.1208,0.1208,0.1208,0,0.1208,0,0,0,0.1208,0.1208,0.1208,0,0.1208,0,0.1208,0,0,0,0.1208,0,0,0.1208,0,0.1208,0,0
2040-06-15 17:00:00,0.1153,0,0,0,0,0,0,0.1153,0.1153,0.1153,0,0.1153,0,0,0,0.1153,0.1153,0.1153,0,0.1153,0,0.1153,0,0,0,0.1153,0,0,0.1153,0,0.1153,0,0
2040-06-15 18:00:00,0.0985,0,0,0,0,0,0,0.0985,0.0985,0.0985,0,0.0985,0,0,0,0.0985,0.0985,0.0985,0,0.0985,0,0.0985,0,0,0,0.0985,0,0,0.0985,0,0.0985,0,0
2040-06-15 19:00:00,0.0852,0,0,0,0,0,0,0.0852,0.0852,0.0852,0,0.0852,0,0,0,0.0852,0.0852,0.0852,0,0.0852,0,0.0852,0,0,0,0.0852,0,0,0.0852,0,0.0852,0,0
2040-06-15 20:00:00,0.0614,0,0,0,0,0,0,0.0614,0.0614,0.0614,0,0.0614,0,0,0,0.0614,0.0614,0.0614,0,0.0614,0,0.0614,0,0,0,0.0614,0,0,0.0614,0,0.0614,0,0
2040-06-15 21:00:00,0.0483,0,0,0,0,0,0,0.0483,0.0483,0.0483,0,0.0483,0,0,0,0.0483,0.0483,0.0483,0,0.0483,0,0.0483,0,0,0,0.0483,0,0,0.0483,0,0.0483,0,0
2040-06-15 22:00:00,0.0609,0,0,0,0,0,0,0.0609,0.0609,0.0609,0,0.0609,0,0,0,0.0609,0.0609,0.0609,0,0.0609,0,0.0609,0,0,0,0.0609,0,0,0.0609,0,0.0609,0,0
2040-06-15 23:00:00,0.1035,0,0,0,0,0,0,0.1035,0.1035,0.1035,0,0.1035,0,0,0,0.1035,0.1035,0.1035,0,0.1035,0,0.1035,0,0,0,0.1035,0,0,0.1035,0,0.1035,0,0
2040-06-16 00:00:00,0.1676,0,0,0,0,0,0,0.1676,0.1676,0.1676,0,0.1676,0,0,0,0.1676,0.1676,0.1676,0,0.1676,0,0.1676,0,0,0,0.1676,0,0,0.1676,0,0.1676,0,0
2040-06-16 01:00:00,0.2426,0,0,0,0,0,0,0.2426,0.2426,0.2426,0,0.2426,0,0,0,0.2426,0.2426,0.2426,0,0.2426,0,0.2426,0,0,0,0.2426,0,0,0.2426,0,0.2426,0,0
2040-06-16 02:00:00,0.2965,0,0,0,0,0,0,0.2965,0.2965,0.2965,0,0.2965,0,0,0,0.2965,0.2965,0.2965,0,0.2965,0,0.2965,0,0,0,0.2965,0,0,0.2965,0,0.2965,0,0
2040-06-16 03:00:00,0.3146,0,0,0,0,0,0,0.3146,0.3146,0.3146,0,0.3146,0,0,0,0.3146,0.3146,0.3146,0,0.3146,0,0.3146,0,0,0,0.3146,0,0,0.3146,0,0.3146,0,0
2040-06-16 04:00:00,0.2837,0,0,0,0,0,0,0.2837,0.2837,0.2837,0,0.2837,0,0,0,0.2837,0.2837,0.2837,0,0.2837,0,0.2837,0,0,0,0.2837,0,0,0.2837,0,0.2837,0,0
2040-06-16 05:00:00,0.2326,0,0,0,0,0,0,0.2326,0.2326,0.2326,0,0.2326,0,0,0,0.2326,0.2326,0.2326,0,0.2326,0,0.2326,0,0,0,0.2326,0,0,0.2326,0,0.2326,0,0
2040-06-16 06:00:00,0.2715,0,0,0,0,0,0,0.2715,0.2715,0.2715,0,0.2715,0,0,0,0.2715,0.2715,0.2715,0,0.2715,0,0.2715,0,0,0,0.2715,0,0,0.2715,0,0.2715,0,0
2040-06-16 07:00:00,0.3006,0,0,0,0,0,0,0.3006,0.3006,0.3006,0,0.3006,0,0,0,0.3006,0.3006,0.3006,0,0.3006,0,0.3006,0,0,0,0.3006,0,0,0.3006,0,0.3006,0,0
2040-06-16 08:00:00,0.2993,0,0,0,0,0,0,0.2993,0.2993,0.2993,0,0.2993,0,0,0,0.2993,0.2993,0.2993,0,0.2993,0,0.2993,0,0,0,0.2993,0,0,0.2993,0,0.2993,0,0
2040-06-16 09:00:00,0.269,0,0,0,0,0,0,0.269,0.269,0.269,0,0.269,0,0,0,0.269,0.269,0.269,0,0.269,0,0.269,0,0,0,0.269,0,0,0.269,0,0.269,0,0
2040-06-16 10:00:00,0.2332,0,0,0,0,0,0,0.2332,0.2332,0.2332,0,0.2332,0,0,0,0.2332,0.2332,0.2332,0,0.2332,0,0.2332,0,0,0,0.2332,0,0,0.2332,0,0.2332,0,0
2040-06-16 11:00:00,0.2021,0,0,0,0,0,0,0.2021,0.2021,0.2021,0,0.2021,0,0,0,0.2021,0.2021,0.2021,0,0.2021,0,0.2021,0,0,0,0.2021,0,0,0.2021,0,0.2021,0,0
2040-06-16 12:00:00,0.1892,0,0,0,0,0,0,0.1892,0.1892,0.1892,0,0.1892,0,0,0,0.1892,0.1892,0.1892,0,0.1892,0,0.1892,0,0,0,0.1892,0,0,0.1892,0,0.1892,0,0
2040-06-16 13:00:00,0.1988,0,0,0,0,0,0,0.1988,0.1988,0.1988,0,0.1988,0,0,0,0.1988,0.1988,0.1988,0,0.1988,0,0.1988,0,0,0,0.1988,0,0,0.1988,0,0.1988,0,0
2040-06-16 14:00:00,0.2171,0,0,0,0,0,0,0.2171,0.2171,0.2171,0,0.2171,0,0,0,0.2171,0.2171,0.2171,0,0.2171,0,0.2171,0,0,0,0.2171,0,0,0.2171,0,0.2171,0,0
2040-06-16 15:00:00,0.2372,0,0,0,0,0,0,0.2372,0.2372,0.2372,0,0.2372,0,0,0,0.2372,0.2372,0.2372,0,0.2372,0,0.2372,0,0,0,0.2372,0,0,0.2372,0,0.2372,0,0
2040-06-16 16:00:00,0.2575,0,0,0,0,0,0,0.2575,0.2575,0.2575,0,0.2575,0,0,0,0.2575,0.2575,0.2575,0,0.2575,0,0.2575,0,0,0,0.2575,0,0,0.2575,0,0.2575,0,0
2040-06-16 17:00:00,0.249,0,0,0,0,0,0,0.249,0.249,0.249,0,0.249,0,0,0,0.249,0.249,0.249,0,0.249,0,0.249,0,0,0,0.249,0,0,0.249,0,0.249,0,0
2040-06-16 18:00:00,0.2033,0,0,0,0,0,0,0.2033,0.2033,0.2033,0,0.2033,0,0,0,0.2033,0.2033,0.2033,0,0.2033,0,0.2033,0,0,0,0.2033,0,0,0.2033,0,0.2033,0,0
2040-06-16 19:00:00,0.1882,0,0,0,0,0,0,0.1882,0.1882,0.1882,0,0.1882,0,0,0,0.1882,0.1882,0.1882,0,0.1882,0,0.1882,0,0,0,0.1882,0,0,0.1882,0,0.1882,0,0
2040-06-16 20:00:00,0.189,0,0,0,0,0,0,0.189,0.189,0.189,0,0.189,0,0,0,0.189,0.189,0.189,0,0.189,0,0.189,0,0,0,0.189,0,0,0.189,0,0.189,0,0
2040-06-16 21:00:00,0.1973,0,0,0,0,0,0,0.1973,0.1973,0.1973,0,0.1973,0,0,0,0.1973,0.1973,0.1973,0,0.1973,0,0.1973,0,0,0,0.1973,0,0,0.1973,0,0.1973,0,0
2040-06-16 22:00:00,0.1947,0,0,0,0,0,0,0.1947,0.1947,0.1947,0,0.1947,0,0,0,0.1947,0.1947,0.1947,0,0.1947,0,0.1947,0,0,0,0.1947,0,0,0.1947,0,0.1947,0,0
2040-06-16 23:00:00,0.1736,0,0,0,0,0,0,0.1736,0.1736,0.1736,0,0.1736,0,0,0,0.1736,0.1736,0.1736,0,0.1736,0,0.1736,0,0,0,0.1736,0,0,0.1736,0,0.1736,0,0
2040-06-17 00:00:00,0.1486,0,0,0,0,0,0,0.1486,0.1486,0.1486,0,0.1486,0,0,0,0.1486,0.1486,0.1486,0,0.1486,0,0.1486,0,0,0,0.1486,0,0,0.1486,0,0.1486,0,0
2040-06-17 01:00:00,0.1307,0,0,0,0,0,0,0.1307,0.1307,0.1307,0,0.1307,0,0,0,0.1307,0.1307,0.1307,0,0.1307,0,0.1307,0,0,0,0.1307,0,0,0.1307,0,0.1307,0,0
2040-06-17 02:00:00,0.1276,0,0,0,0,0,0,0.1276,0.1276,0.1276,0,0.1276,0,0,0,0.1276,0.1276,0.1276,0,0.1276,0,0.1276,0,0,0,0.1276,0,0,0.1276,0,0.1276,0,0
2040-06-17 03:00:00,0.1311,0,0,0,0,0,0,0.1311,0.1311,0.1311,0,0.1311,0,0,0,0.1311,0.1311,0.1311,0,0.1311,0,0.1311,0,0,0,0.1311,0,0,0.1311,0,0.1311,0,0
2040-06-17 04:00:00,0.1334,0,0,0,0,0,0,0.1334,0.1334,0.1334,0,0.1334,0,0,0,0.1334,0.1334,0.1334,0,0.1334,0,0.1334,0,0,0,0.1334,0,0,0.1334,0,0.1334,0,0
2040-06-17 05:00:00,0.1156,0,0,0,0,0,0,0.1156,0.1156,0.1156,0,0.1156,0,0,0,0.1156,0.1156,0.1156,0,0.1156,0,0.1156,0,0,0,0.1156,0,0,0.1156,0,0.1156,0,0
2040-06-17 06:00:00,0.1101,0,0,0,0,0,0,0.1101,0.1101,0.1101,0,0.1101,0,0,0,0.1101,0.1101,0.1101,0,0.1101,0,0.1101,0,0,0,0.1101,0,0,0.1101,0,0.1101,0,0
2040-06-17 07:00:00,0.1434,0,0,0,0,0,0,0.1434,0.1434,0.1434,0,0.1434,0,0,0,0.1434,0.1434,0.1434,0,0.1434,0,0.1434,0,0,0,0.1434,0,0,0.1434,0,0.1434,0,0
2040-06-17 08:00:00,0.1767,0,0,0,0,0,0,0.1767,0.1767,0.1767,0,0.1767,0,0,0,0.1767,0.1767,0.1767,0,0.1767,0,0.1767,0,0,0,0.1767,0,0,0.1767,0,0.1767,0,0
2040-06-17 09:00:00,0.1887,0,0,0,0,0,0,0.1887,0.1887,0.1887,0,0.1887,0,0,0,0.1887,0.1887,0.1887,0,0.1887,0,0.1887,0,0,0,0.1887,0,0,0.1887,0,0.1887,0,0
2040-06-17 10:00:00,0.1802,0,0,0,0,0,0,0.1802,0.1802,0.1802,0,0.1802,0,0,0,0.1802,0.1802,0.1802,0,0.1802,0,0.1802,0,0,0,0.1802,0,0,0.1802,0,0.1802,0,0
2040-06-17 11:00:00,0.1582,0,0,0,0,0,0,0.1582,0.1582,0.1582,0,0.1582,0,0,0,0.1582,0.1582,0.1582,0,0.1582,0,0.1582,0,0,0,0.1582,0,0,0.1582,0,0.1582,0,0
2040-06-17 12:00:00,0.1293,0,0,0,0,0,0,0.1293,0.1293,0.1293,0,0.1293,0,0,0,0.1293,0.1293,0.1293,0,0.1293,0,0.1293,0,0,0,0.1293,0,0,0.1293,0,0.1293,0,0
2040-06-17 13:00:00,0.1032,0,0,0,0,0,0,0.1032,0.1032,0.1032,0,0.1032,0,0,0,0.1032,0.1032,0.1032,0,0.1032,0,0.1032,0,0,0,0.1032,0,0,0.1032,0,0.1032,0,0
2040-06-17 14:00:00,0.0808,0,0,0,0,0,0,0.0808,0.0808,0.0808,0,0.0808,0,0,0,0.0808,0.0808,0.0808,0,0.0808,0,0.0808,0,0,0,0.0808,0,0,0.0808,0,0.0808,0,0
2040-06-17 15:00:00,0.0567,0,0,0,0,0,0,0.0567,0.0567,0.0567,0,0.0567,0,0,0,0.0567,0.0567,0.0567,0,0.0567,0,0.0567,0,0,0,0.0567,0,0,0.0567,0,0.0567,0,0
2040-06-17 16:00:00,0.0337,0,0,0,0,0,0,0.0337,0.0337,0.0337,0,0.0337,0,0,0,0.0337,0.0337,0.0337,0,0.0337,0,0.0337,0,0,0,0.0337,0,0,0.0337,0,0.0337,0,0
2040-06-17 17:00:00,0.0221,0,0,0,0,0,0,0.0221,0.0221,0.0221,0,0.0221,0,0,0,0.0221,0.0221,0.0221,0,0.0221,0,0.0221,0,0,0,0.0221,0,0,0.0221,0,0.0221,0,0
2040-06-17 18:00:00,0.0145,0,0,0,0,0,0,0.0145,0.0145,0.0145,0,0.0145,0,0,0,0.0145,0.0145,0.0145,0,0.0145,0,0.0145,0,0,0,0.0145,0,0,0.0145,0,0.0145,0,0
2040-06-17 19:00:00,0.0093,0,0,0,0,0,0,0.0093,0.0093,0.0093,0,0.0093,0,0,0,0.0093,0.0093,0.0093,0,0.0093,0,0.0093,0,0,0,0.0093,0,0,0.0093,0,0.0093,0,0
2040-06-17 20:00:00,0.0065,0,0,0,0,0,0,0.0065,0.0065,0.0065,0,0.0065,0,0,0,0.0065,0.0065,0.0065,0,0.0065,0,0.0065,0,0,0,0.0065,0,0,0.0065,0,0.0065,0,0
2040-06-17 21:00:00,0.0046,0,0,0,0,0,0,0.0046,0.0046,0.0046,0,0.0046,0,0,0,0.0046,0.0046,0.0046,0,0.0046,0,0.0046,0,0,0,0.0046,0,0,0.0046,0,0.0046,0,0
2040-06-17 22:00:00,0.0039,0,0,0,0,0,0,0.0039,0.0039,0.0039,0,0.0039,0,0,0,0.0039,0.0039,0.0039,0,0.0039,0,0.0039,0,0,0,0.0039,0,0,0.0039,0,0.0039,0,0
2040-06-17 23:00:00,0.0054,0,0,0,0,0,0,0.0054,0.0054,0.0054,0,0.0054,0,0,0,0.0054,0.0054,0.0054,0,0.0054,0,0.0054,0,0,0,0.0054,0,0,0.0054,0,0.0054,0,0
2040-06-18 00:00:00,0.008,0,0,0,0,0,0,0.008,0.008,0.008,0,0.008,0,0,0,0.008,0.008,0.008,0,0.008,0,0.008,0,0,0,0.008,0,0,0.008,0,0.008,0,0
2040-06-18 01:00:00,0.0109,0,0,0,0,0,0,0.0109,0.0109,0.0109,0,0.0109,0,0,0,0.0109,0.0109,0.0109,0,0.0109,0,0.0109,0,0,0,0.0109,0,0,0.0109,0,0.0109,0,0
2040-06-18 02:00:00,0.0122,0,0,0,0,0,0,0.0122,0.0122,0.0122,0,0.0122,0,0,0,0.0122,0.0122,0.0122,0,0.0122,0,0.0122,0,0,0,0.0122,0,0,0.0122,0,0.0122,0,0
2040-06-18 03:00:00,0.0106,0,0,0,0,0,0,0.0106,0.0106,0.0106,0,0.0106,0,0,0,0.0106,0.0106,0.0106,0,0.0106,0,0.0106,0,0,0,0.0106,0,0,0.0106,0,0.0106,0,0
2040-06-18 04:00:00,0.0086,0,0,0,0,0,0,0.0086,0.0086,0.0086,0,0.0086,0,0,0,0.0086,0.0086,0.0086,0,0.0086,0,0.0086,0,0,0,0.0086,0,0,0.0086,0,0.0086,0,0
2040-06-18 05:00:00,0.0062,0,0,0,0,0,0,0.0062,0.0062,0.0062,0,0.0062,0,0,0,0.0062,0.0062,0.0062,0,0.0062,0,0.0062,0,0,0,0.0062,0,0,0.0062,0,0.0062,0,0
2040-06-18 06:00:00,0.0045,0,0,0,0,0,0,0.0045,0.0045,0.0045,0,0.0045,0,0,0,0.0045,0.0045,0.0045,0,0.0045,0,0.0045,0,0,0,0.0045,0,0,0.0045,0,0.0045,0,0
2040-06-18 07:00:00,0.0048,0,0,0,0,0,0,0.0048,0.0048,0.0048,0,0.0048,0,0,0,0.0048,0.0048,0.0048,0,0.0048,0,0.0048,0,0,0,0.0048,0,0,0.0048,0,0.0048,0,0
2040-06-18 08:00:00,0.0076,0,0,0,0,0,0,0.0076,0.0076,0.0076,0,0.0076,0,0,0,0.0076,0.0076,0.0076,0,0.0076,0,0.0076,0,0,0,0.0076,0,0,0.0076,0,0.0076,0,0
2040-06-18 09:00:00,0.0102,0,0,0,0,0,0,0.0102,0.0102,0.0102,0,0.0102,0,0,0,0.0102,0.0102,0.0102,0,0.0102,0,0.0102,0,0,0,0.0102,0,0,0.0102,0,0.0102,0,0
2040-06-18 10:00:00,0.0119,0,0,0,0,0,0,0.0119,0.0119,0.0119,0,0.0119,0,0,0,0.0119,0.0119,0.0119,0,0.0119,0,0.0119,0,0,0,0.0119,0,0,0.0119,0,0.0119,0,0
2040-06-18 11:00:00,0.0156,0,0,0,0,0,0,0.0156,0.0156,0.0156,0,0.0156,0,0,0,0.0156,0.0156,0.0156,0,0.0156,0,0.0156,0,0,0,0.0156,0,0,0.0156,0,0.0156,0,0
2040-06-18 12:00:00,0.0188,0,0,0,0,0,0,0.0188,0.0188,0.0188,0,0.0188,0,0,0,0.0188,0.0188,0.0188,0,0.0188,0,0.0188,0,0,0,0.0188,0,0,0.0188,0,0.0188,0,0
2040-06-18 13:00:00,0.0215,0,0,0,0,0,0,0.0215,0.0215,0.0215,0,0.0215,0,0,0,0.0215,0.0215,0.0215,0,0.0215,0,0.0215,0,0,0,0.0215,0,0,0.0215,0,0.0215,0,0
2040-06-18 14:00:00,0.0238,0,0,0,0,0,0,0.0238,0.0238,0.0238,0,0.0238,0,0,0,0.0238,0.0238,0.0238,0,0.0238,0,0.0238,0,0,0,0.0238,0,0,0.0238,0,0.0238,0,0
2040-06-18 15:00:00,0.0401,0,0,0,0,0,0,0.0401,0.0401,0.0401,0,0.0401,0,0,0,0.0401,0.0401,0.0401,0,0.0401,0,0.0401,0,0,0,0.0401,0,0,0.0401,0,0.0401,0,0
2040-06-18 16:00:00,0.0838,0,0,0,0,0,0,0.0838,0.0838,0.0838,0,0.0838,0,0,0,0.0838,0.0838,0.0838,0,0.0838,0,0.0838,0,0,0,0.0838,0,0,0.0838,0,0.0838,0,0
2040-06-18 17:00:00,0.1414,0,0,0,0,0,0,0.1414,0.1414,0.1414,0,0.1414,0,0,0,0.1414,0.1414,0.1414,0,0.1414,0,0.1414,0,0,0,0.1414,0,0,0.1414,0,0.1414,0,0
2040-06-18 18:00:00,0.1939,0,0,0,0,0,0,0.1939,0.1939,0.1939,0,0.1939,0,0,0,0.1939,0.1939,0.1939,0,0.1939,0,0.1939,0,0,0,0.1939,0,0,0.1939,0,0.1939,0,0
2040-06-18 19:00:00,0.2327,0,0,0,0,0,0,0.2327,0.2327,0.2327,0,0.2327,0,0,0,0.2327,0.2327,0.2327,0,0.2327,0,0.2327,0,0,0,0.2327,0,0,0.2327,0,0.2327,0,0
2040-06-18 20:00:00,0.2638,0,0,0,0,0,0,0.2638,0.2638,0.2638,0,0.2638,0,0,0,0.2638,0.2638,0.2638,0,0.2638,0,0.2638,0,0,0,0.2638,0,0,0.2638,0,0.2638,0,0
2040-06-18 21:00:00,0.277,0,0,0,0,0,0,0.277,0.277,0.277,0,0.277,0,0,0,0.277,0.277,0.277,0,0.277,0,0.277,0,0,0,0.277,0,0,0.277,0,0.277,0,0
2040-06-18 22:00:00,0.2821,0,0,0,0,0,0,0.2821,0.2821,0.2821,0,0.2821,0,0,0,0.2821,0.2821,0.2821,0,0.2821,0,0.2821,0,0,0,0.2821,0,0,0.2821,0,0.2821,0,0
2040-06-18 23:00:00,0.2854,0,0,0,0,0,0,0.2854,0.2854,0.2854,0,0.2854,0,0,0,0.2854,0.2854,0.2854,0,0.2854,0,0.2854,0,0,0,0.2854,0,0,0.2854,0,0.2854,0,0
2040-06-19 00:00:00,0.2806,0,0,0,0,0,0,0.2806,0.2806,0.2806,0,0.2806,0,0,0,0.2806,0.2806,0.2806,0,0.2806,0,0.2806,0,0,0,0.2806,0,0,0.2806,0,0.2806,0,0
2040-06-19 01:00:00,0.251,0,0,0,0,0,0,0.251,0.251,0.251,0,0.251,0,0,0,0.251,0.251,0.251,0,0.251,0,0.251,0,0,0,0.251,0,0,0.251,0,0.251,0,0
2040-06-19 02:00:00,0.2137,0,0,0,0,0,0,0.2137,0.2137,0.2137,0,0.2137,0,0,0,0.2137,0.2137,0.2137,0,0.2137,0,0.2137,0,0,0,0.2137,0,0,0.2137,0,0.2137,0,0
2040-06-19 03:00:00,0.1774,0,0,0,0,0,0,0.1774,0.1774,0.1774,0,0.1774,0,0,0,0.1774,0.1774,0.1774,0,0.1774,0,0.1774,0,0,0,0.1774,0,0,0.1774,0,0.1774,0,0
2040-06-19 04:00:00,0.1326,0,0,0,0,0,0,0.1326,0.1326,0.1326,0,0.1326,0,0,0,0.1326,0.1326,0.1326,0,0.1326,0,0.1326,0,0,0,0.1326,0,0,0.1326,0,0.1326,0,0
2040-06-19 05:00:00,0.0782,0,0,0,0,0,0,0.0782,0.0782,0.0782,0,0.0782,0,0,0,0.0782,0.0782,0.0782,0,0.0782,0,0.0782,0,0,0,0.0782,0,0,0.0782,0,0.0782,0,0
2040-06-19 06:00:00,0.0396,0,0,0,0,0,0,0.0396,0.0396,0.0396,0,0.0396,0,0,0,0.0396,0.0396,0.0396,0,0.0396,0,0.0396,0,0,0,0.0396,0,0,0.0396,0,0.0396,0,0
2040-06-19 07:00:00,0.0243,0,0,0,0,0,0,0.0243,0.0243,0.0243,0,0.0243,0,0,0,0.0243,0.0243,0.0243,0,0.0243,0,0.0243,0,0,0,0.0243,0,0,0.0243,0,0.0243,0,0
2040-06-19 08:00:00,0.023,0,0,0,0,0,0,0.023,0.023,0.023,0,0.023,0,0,0,0.023,0.023,0.023,0,0.023,0,0.023,0,0,0,0.023,0,0,0.023,0,0.023,0,0
2040-06-19 09:00:00,0.0576,0,0,0,0,0,0,0.0576,0.0576,0.0576,0,0.0576,0,0,0,0.0576,0.0576,0.0576,0,0.0576,0,0.0576,0,0,0,0.0576,0,0,0.0576,0,0.0576,0,0
2040-06-19 10:00:00,0.1198,0,0,0,0,0,0,0.1198,0.1198,0.1198,0,0.1198,0,0,0,0.1198,0.1198,0.1198,0,0.1198,0,0.1198,0,0,0,0.1198,0,0,0.1198,0,0.1198,0,0
2040-06-19 11:00:00,0.1291,0,0,0,0,0,0,0.1291,0.1291,0.1291,0,0.1291,0,0,0,0.1291,0.1291,0.1291,0,0.1291,0,0.1291,0,0,0,0.1291,0,0,0.1291,0,0.1291,0,0
2040-06-19 12:00:00,0.1161,0,0,0,0,0,0,0.1161,0.1161,0.1161,0,0.1161,0,0,0,0.1161,0.1161,0.1161,0,0.1161,0,0.1161,0,0,0,0.1161,0,0,0.1161,0,0.1161,0,0
2040-06-19 13:00:00,0.1408,0,0,0,0,0,0,0.1408,0.1408,0.1408,0,0.1408,0,0,0,0.1408,0.1408,0.1408,0,0.1408,0,0.1408,0,0,0,0.1408,0,0,0.1408,0,0.1408,0,0
2040-06-19 14:00:00,0.161,0,0,0,0,0,0,0.161,0.161,0.161,0,0.161,0,0,0,0.161,0.161,0.161,0,0.161,0,0.161,0,0,0,0.161,0,0,0.161,0,0.161,0,0
2040-06-19 15:00:00,0.147,0,0,0,0,0,0,0.147,0.147,0.147,0,0.147,0,0,0,0.147,0.147,0.147,0,0.147,0,0.147,0,0,0,0.147,0,0,0.147,0,0.147,0,0
2040-06-19 16:00:00,0.128,0,0,0,0,0,0,0.128,0.128,0.128,0,0.128,0,0,0,0.128,0.128,0.128,0,0.128,0,0.128,0,0,0,0.128,0,0,0.128,0,0.128,0,0
2040-06-19 17:00:00,0.1094,0,0,0,0,0,0,0.1094,0.1094,0.1094,0,0.1094,0,0,0,0.1094,0.1094,0.1094,0,0.1094,0,0.1094,0,0,0,0.1094,0,0,0.1094,0,0.1094,0,0
2040-06-19 18:00:00,0.0919,0,0,0,0,0,0,0.0919,0.0919,0.0919,0,0.0919,0,0,0,0.0919,0.0919,0.0919,0,0.0919,0,0.0919,0,0,0,0.0919,0,0,0.0919,0,0.0919,0,0
2040-06-19 19:00:00,0.0856,0,0,0,0,0,0,0.0856,0.0856,0.0856,0,0.0856,0,0,0,0.0856,0.0856,0.0856,0,0.0856,0,0.0856,0,0,0,0.0856,0,0,0.0856,0,0.0856,0,0
2040-06-19 20:00:00,0.0902,0,0,0,0,0,0,0.0902,0.0902,0.0902,0,0.0902,0,0,0,0.0902,0.0902,0.0902,0,0.0902,0,0.0902,0,0,0,0.0902,0,0,0.0902,0,0.0902,0,0
2040-06-19 21:00:00,0.0976,0,0,0,0,0,0,0.0976,0.0976,0.0976,0,0.0976,0,0,0,0.0976,0.0976,0.0976,0,0.0976,0,0.0976,0,0,0,0.0976,0,0,0.0976,0,0.0976,0,0
2040-06-19 22:00:00,0.1099,0,0,0,0,0,0,0.1099,0.1099,0.1099,0,0.1099,0,0,0,0.1099,0.1099,0.1099,0,0.1099,0,0.1099,0,0,0,0.1099,0,0,0.1099,0,0.1099,0,0
